src_ip,dst_ip,src_port,dst_port,protocol,payload_hex,label
192.168.50.11,3.211.135.140,55144,443,6,1603030046100000424104ded5161135e1b80b3574e5f36d5de0588966cccb1d8ca31edc17297cc6515f60cf769d9f94c68697d7ad185e8b551000e00813aafad3bfd2c012d892e08501e114030300010116030300280000000000000000e7312b1959cae9179d8253f1b2a3dc6142b26bd8c40c9ec5678c08ead311f068,0
192.168.155.25,114.150.176.119,60557,111,6,7c30302030312038362041307c,1
192.168.50.11,151.101.2.114,36009,443,17,ec0000000111a16b18dd1556e50a221d751419e3070342033a15a240185dc3fa8bc31f3da9cc4e646e486251e995dcd9db02359ca7,0
192.168.50.11,172.64.41.4,44258,443,6,,0
35.244.159.8,192.168.50.11,443,48794,17,47a79cf86f527bb5d908a9d3e23d46cc012fec5818dad0c3a1a921c5010ccf397ff3335bf6c2e98f5dd8c22f27a941ca653f3243b2361be0a7d72fd3b621d568f5dd8b9107cb865e86cfd99ead6c192e96148eaa35d5cb961bc12a26512c4981809edf85f08358f3b4e93aee76dbe5f2713c5809,0
192.168.50.11,172.64.41.4,58420,443,6,170303009afb16cd7e153531b181dfe9c79b8825d4845b827013a822774a64470aa8d85c8f7ef3e15b7a43113d2dd395039b1888d57e63fe9859f4ffb8faa255b79eb93a708967c00cf4cd6e140970adee087e49ec3a9453776add4e4496c6ca93796aee8a7dcbe9ace7995144fd741e5ca0d0ebb80d7fe4882372dd47d406ba,0
104.22.4.65,192.168.50.11,443,50368,6,,0
192.168.50.11,3.163.125.35,43810,443,17,e6000000011430080f01af3fd9167c7121997c22cf1b423426420354e83b40403d836639ad824f5b95bc6ed24c9ef068225403199c44401288f5a43905db248d4e435639dbebc444c9ce7f113d3e56a18ecc52f5c9b31b7bd9eaf50168cdb6686130080f01af3fd9167c7121997c22cf1b423426424e0266c3b6be5fe53cffe4,0
38.71.2.199,192.168.50.11,443,40512,6,,0
192.168.50.11,173.194.12.135,36986,443,6,,0
192.168.50.11,172.64.41.4,44258,443,6,17030300337b2c8784b4b8306bf7b08960463beef70590fa1584300bcb77704c091e1d88885e73e37949942757fe769e1e206b13c82b2d1a,0
142.250.72.134,192.168.50.11,443,46336,6,,0
192.168.2.130,19.52.173.78,45295,617,6,7c30307c54,1
192.168.50.11,67.202.105.22,52644,443,6,16030108230100081f030324e38e669fe7b5d2c1e95ccb1ae8ed4c4189ce98bd4faf354e67b7d470fef4bf207e61ef55f4db9062230c68334d35226eaf38069e5baa598edc43face3e3c30ef0022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f0035010007b4000000190017000014737363,0
192.168.50.11,104.22.4.65,50396,443,6,,0
192.168.50.11,67.202.105.22,57916,443,6,160301076801000764030363b4706ff2d17711c6b5ecc301cb52f6f18b236ed15c2529e0f34ea5ea4ae74320bd71e15042138a9b611602c5c691e3d9ca5578e6b713386141348227115b42850022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f0035010006f9000000190017000014737363,0
192.168.50.11,172.64.41.4,44258,443,6,1703030033224ef822975aa307ac8d29362207184c056cdf238acc1d3cd0c4ea43e2e9637cedc2f5348b7fd4e2d5f89811ed280a5f83c66e,0
173.194.12.135,192.168.50.11,443,36986,6,8628864953e1c1871629ff0eaf0da114f84e3138dd80a9722407f50325c06e7d6033e68908f358ac116c39aac851cbd4f5055ea18c1208cd78d68ca9ad50110434e24cd9e3d859417f75908f7774c67b279185ab4d98d37f01402fdb6f318d57996c8f2a678aa901fe124daf239585d3b7d0e719af2a090b5a556a3970220425,0
172.64.41.4,192.168.50.11,443,44258,6,17030301eeed30b780845c2241b66598e898bc1e4b5d5b353be5464b0604941f67005cd0b029db47499fbcbcb94a0299c4d473e00b3dbdd5cb4ee78e3dc2468b76158b82e2347253dfc139fee5c09c7fa10dc3b226c8c2c4d2b7dd0fa18604582fcfa1378e18eedbf4bcbc64ba7b3a1fa802ca4ab7c813ca322885d9d602c7be,0
192.168.50.11,18.164.174.92,40056,443,6,,0
142.250.217.131,192.168.50.11,80,36656,6,,0
192.168.50.11,150.171.28.10,58542,443,6,,0
34.36.137.203,192.168.50.11,443,37870,17,4b5f69b4433524775aeacbdd0fab9d8ac5a64334b98f4505e141,0
192.168.64.217,92.54.188.6,139,50422,6,7c46467c534d4273,1
192.168.50.11,18.213.8.208,41166,443,6,,0
172.64.41.4,192.168.50.11,443,44258,6,17030301ee31c9935d5a3888225f356eb8780466676fbfe3c65cc5acd9832e34f039c84f56cfb5a360ad7ce906a23d7c1970fbe8712fca3685e856a9ce6311c94be1c0b468c65d9e2a7d3b0ad38a219d680b80c566a9df43a7f621e9d7bd6e9e6c7cf0bb53f1a6d4531123f2ebfbadf7684b35e2ec5e5ff8985ad0c927e7e715,0
192.168.50.11,199.250.171.129,50608,443,6,,0
3.169.245.200,192.168.50.11,443,50514,6,ba217ace966fe20685b8ade03069f7773479f509a09a20fdbfc43ea7e8bf0b4eaf211bcd6026320d021373ece9fb7492c419741f630d2e91871edc23f831646d125d136757dbe5dd2ac598752adc2be5450d61b2f77d5ccf2571f47b1f13d49aa05945b8e2d55a1d9ccef2f76bf86c5964f7ad38b9e2ceb9d36ab8649278f97e,0
13.226.223.188,192.168.50.11,80,48684,6,,0
192.168.50.11,172.64.41.4,44258,443,6,170303009acea5eeedaf723874026da504233301df8acdbd9b755464c5dd8470229172c8ca76ff48fa763ef4be15d55e0ae6349179fb7c43ce4a27fddcd229c169fc441d4271b261cfa4b951e39352a09006e20afc7a9fff5778fb83e3ec05ac2cb98b463b5930a6c898e5d4af2ce50f923d0e6844f962c9ad6ea054c27b6571,0
192.168.50.11,65.8.161.8,40246,443,6,160301076c010007680303d9ca34ae1dae4ece64d770832099cb4c77d1f8487952526b08c587b3954d4c6f2033fd31dffcaaf8c62a0171f414ad78c43b0c044cc51769d4dca128db70bd09780022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f0035010006fd0000001d001b000018726d2d,0
172.217.14.110,192.168.50.11,443,50841,17,4b8727f53463b6ff6e628f3db65de9fb2b5be2bed03f9fa5a82fac44b1bc0d4f8abde6a7840de76d4f814ad2715c1d5b448abdb776a7e1ab386d81cf35df1d078adf5401eadc019b51b27ab249dc75797735fc0601a4bebebb842aaf80fc4c83bde0e244351f7762f6b8615b8a5baf909c883ba7a0c8457b070f9f6e7c947d27,0
199.232.194.114,192.168.50.11,443,40198,6,17030300136937dc5c304d2c375df9306d9e5ac2f13f9f92,0
151.101.2.114,192.168.50.11,443,49204,6,16030304ba020004b60303b6eab53c637736fe9b955b90f377a8f1b36b49040e57205330a96867a1d12b21208ea7844e15af30d4d51328acbfc66f46842c6dce9e464f5f7203db098e6e0b23130100046e002b000203040033046411ec046033755a2723e841618805aea2187b3ee78b9f9c4231405d5fcf13342ea24331e707,0
192.168.106.62,137.186.91.13,62316,21,6,53495445,1
216.137.39.97,192.168.50.11,443,43982,6,78fc9732f160182877f2474867768ac19d17aa82633fdd2362447effcfff255b76495693ab8f6d582bd2ad664be4c943a6c0e5da12f34cb5aefea0142640ac05014c948efdfd96d53ff302d7949d6d61834ec76e0639502531ecdfdb0df077e287c306b98c8f55668ea35fb41a52694cc2c8891484342603ea11352415925d42,0
23.199.1.15,192.168.50.11,443,45298,6,1703031a474dd239108b34508752fcb934d38a964a1ddad740f42153eedd39a2509d39336362dd86e2ac882c2c248d64c4a7a0d627f32e50ea59eef74ac8c0565e06a3f3ad310eb0f5629a52bcde2cce3edfcb91deb4c03ec1c8122d2c2e4a43d2f875b7b2e5d4c450fc0f462001eb7f1050551dd69379a3be4ec2295ed0badc,0
35.244.159.8,192.168.50.11,443,59716,6,16030300800200007c030399caef3593a4b3699b9f5d1b3031f8f35a40505d1817e67d6f9818f3e6af32dc2006b1fa9080cbebebb8ab7690315f26b3bf3970a8d29f555fb381889328e524d0130100003400290002000000330024001d0020e6932b6a9b5edf21fa51619b7b1aabefaca3680c43ed40e7ce22481aad5ff65300,0
192.168.50.11,131.153.52.72,54872,443,6,,0
18.164.174.30,192.168.50.11,443,33074,6,19f6ea2b1983f55dbdaca2cfb96d09a3812de18dcecc1b3ef11d95087b36bf247aaf139ac4c3ddc31f17a50a9040749707677097c63d5a40a5b3a6c1aebc4babd456156962d42e59251675efb7bb77c385709bf1be01df12c368e3ae84ea1b6cfa320f0a8213900a691da76fe50ec3e4d63d44912eb82c24b39a7eda40bcfed9,0
192.168.50.11,192.168.50.1,35596,53,17,e921010000010000000000010c646574656374706f7274616c0766697265666f7803636f6d000001000100002905c0000000000000,0
172.64.41.4,192.168.50.11,443,44258,6,,0
192.168.50.11,142.250.176.4,59962,443,6,,0
142.250.72.168,192.168.50.11,443,56699,17,47bd495ca28e3a8e57a58db93a3dd2eaa421a5a4b4f1e90eca3d2ba83acd949cc268896277a35793c4ae57735dcfd6b53ff20ae83d9f455d3ea3601079eb19ab3b21485d4e3b2ea2ac72d8c88302a0d88ecfd64abde43dc31a06bd1fa0975635da06a49bd1f8ce1ce30a39006587735a98c7005b98b5fed528d2f7ca7eb82e6f,0
172.64.41.4,192.168.50.11,443,44258,6,170303001ea377e9046ed513d9d8fbb46f9570bc4c3e27b4a5df8b6aa40c74ab3148b8,0
192.168.50.11,142.250.217.131,36656,80,6,,0
162.19.138.116,192.168.50.11,443,49728,6,160303007a020000760303cb9043796cf44318c6be7a7b9413eb2e2f4da7ff083d95c770e79c20e01ba2cd20ddaf93ad1dc8b5d1b6ca93eddf44e8f0f02f7d718d68cd061056a3f54913aeb1130100002e002b0002030400330024001d0020b671cc45bb23035988db3df4e8ca22bd4e576078d0268d4f4ed9432ce2d0711114,0
192.168.50.11,67.202.105.22,39216,443,6,170303001acad5ba8fec1ee408f5fd77feef95f501b0ee9cab76c9acc2c859,0
3.163.125.3,192.168.50.11,443,41050,6,17030300394653754093bc6ed52c2fccaaa1603eba9e06510bdca3825426a72c8b1d395d82baf4ba30d5eae05be4d569509e9b6c836345140430dcf1977a,0
192.168.50.1,192.168.50.11,53,50513,17,936081820001000000000001037777771061756469656e63656578706f7375726503636f6d00001c00010000290200000000000000,0
192.168.50.11,35.201.101.243,47024,443,6,,0
52.200.187.65,192.168.50.11,443,44328,6,1703030040000000000000000172005f331872786784ddb9bfd946d92d8019239c2fc378171ca24896bff4ac45af3e9e8cbdf895eed5a0faebe0de78b451dc77fa82acb24b,0
192.168.176.238,1.5.49.57,29545,25,6,6578706e,1
142.250.72.168,192.168.50.11,443,56699,17,4ebd495c9c8ee0520e129a777f67bf5481a2f40eeb45593d26a66445937d36d371a147b325f55431f3a7d8446775f0d0b305e6d64f24046576ca3aab205af548ea2a8a0d15e43ec32355cca1554639c83964574e42f088cea484f25baacd9503271674ad98f234deee119fd7e556138fdf47d30089b29560fc72cf31d6587ec7,0
192.168.50.11,172.64.41.4,55442,443,6,170303009a1680d15ab0fb36ed1fdf980f3dc907c9a73ab28b97e9e911921be1103c5e5c4b930b42ec1185fc911e45dc2884483f419ff1a6107611f457bee4c0c085992652bd64e3547d29cf8ff787ad15b64f430c7fc88dc0aea31e8b3583c3aa2fb1341ea87ad330ff0c454e6b3d73cc548f205dfa0c9b6d3bd9c9f47945fd,0
23.105.12.142,192.168.50.11,443,36748,6,17030301661413ed350ad1534c927a08768913fc40bf0c426f33cc51152ebbfae154c02c7dcd73f519a3647e4fb8a673adee58e20820f8cb381230d420326437a1e3f242d4f15e67ff08b8055b10f728c3071109c52ff26973a2d4892f80935d8979ecf50c0da90944c3a7b1291564573876717ea57a209f14dba21050cec556,0
192.168.50.11,3.169.231.104,53096,443,6,,0
35.212.192.196,192.168.50.11,443,37990,6,170303001ab3949a2a1da56c4e0e08de8b86b1e8c2a5831f0c2a3d5c0ec772,0
192.168.117.238,203.237.196.252,20256,41337,6,4944,1
172.64.41.4,192.168.50.11,443,44258,6,17030301ee57bc0bea76a2b68d2f69800c1c7eb317d73e35c4cdd3a58e247ffaeb82a599e884428b880be4d63d60a45afa41d74154e0f401bfac699edde9f7c975b14f161847c2ee4f28ac6ac6d6559e073d00bc404c09591f000b52202f974b37fdf8b03d88068a76845414389fead91aff63bff5556dd017a5220b145b8ab0,0
192.168.50.11,172.217.14.110,49346,443,17,e20000000108f62362ea2e7011e0039f9c28401768d2e547a79fb9f8e0ecc226cfc75a44a86f7d0af3c724,0
35.244.154.8,192.168.50.11,443,60706,17,ca0000000103ab83e208f092ace51cf1a10d004075fdffbbe6ab8e64a4975a2b2f76012c4358a09e22040adbce7bc28e1cec046f544f2e8a39ef93245efdcbe7fc9e00529c112c68d5ee8f3e36619e7c40f0bfedd36b32582fd227dcae8a7d6760cf13cc9852d59135d5c9f131ac07283435f457899c5215661450069679e78d,0
38.71.2.199,192.168.50.11,443,40512,6,3b3c7803db18e69b68918eca78b8d0047099c3022072114a4c0b241a1df799a88a6da098c2b900758be139308105e9ab44dcfa0c3f007600499c9b69de1d7cecfc36decd8764a6b85baf0a878019d15552fbe9eb29ddf8c300000194411281e50000040300473045022100f6f70368c6db793c5015f7fcce7e2c92a9461f6ec5,0
23.35.26.249,192.168.50.11,80,51510,6,,0
104.18.27.193,192.168.50.11,443,39170,6,,0
34.36.137.203,192.168.50.11,443,37870,17,4d5f69b465fe3e03b2fbc847ab1a09ae40960776a64adaf787f0e099da0757c89616e594285c219663f2727e26e24d6b70958c5792d7d801b80469f152a9f84f38533096c8c36826a26bce0088b5fe7d089187cf33ddd656ea4e930e71432428400501a0cc98ec10a8c1cb587a95d7fff0979f12a69f32a024df82fe8a07f435,0
192.168.50.11,172.64.41.4,44258,443,6,170303009a5f24b6fb1b8f2946eaec801dd037558903366d3ac323b97c7c08b5f909fc0e7c96da36809c304f2bbe637eb1297fe3ef88fd62cffff883419d29cb5171aba83bf1d5ed88ace152965544962d3316acb28164f33aaaacb890ae1418425fbb52bdffa0d1d148e34bc24cb61f7a2aa877f245b0fd59ee7a02fea508a7,0
192.168.79.172,56.181.218.104,8692,25,6,7c34302037342036422038352046462037432036352037462030342038352046362037342035462038422030332038422034302030342038422034432031382033382030462042372035342031382034302038392035352045432038422034317c,1
192.168.50.11,142.250.72.162,38688,443,6,,0
104.18.20.226,192.168.50.11,80,49800,6,,0
192.168.50.11,172.64.41.4,60274,443,6,170303003365a6bee049819c3e1eb6261c6ce5fdf1822b9ca06f7b619e8e9e5461b2f06e80f5d7b16da481128c3ddebde10df9f216a276be,0
192.168.50.11,104.18.34.222,38868,443,6,,0
192.168.50.11,35.212.212.222,36380,443,6,170303001a8d08b86f84ed565b50c52edfd64935ae4baf331d09ae303a91a5,0
18.154.144.27,192.168.50.11,443,60948,6,17030300ae844a31d0ec42e904e44fb46cc7dce1ce257936a9cf9e1169754eb96870a6f20f8ab60c652e4023550c61ca4a1492ffb2df7b811248fded3ef16ee38807a22ca35e8f9edc6805f103a122d6751fc0ab6c0aa04d8a8ec1276da838af8b284d7bc67a7f44bdd3c2fb8a56cbaef4ed53160780e486c12a9070f82489db,0
192.168.50.11,151.101.2.114,57057,443,17,eb0000000111a10e8f0e8eee0716075d5710e71713f083036fb4214016476f14a429d56be849eac0a1f4faf5fd689a04153022,0
192.168.50.11,104.254.151.68,51058,443,6,,0
192.168.50.11,172.64.41.4,60274,443,6,1703030033a8a93d21b751f1289ce2c491296f94d81d44666341941828b1eaec3630fdab5ebc29f259906404a0715c3f97b61abdcf7976c1,0
172.217.14.110,192.168.50.11,443,34982,6,170303001a80bbb043c5772f8183bce09bca69982596e0f527b4187777901f,0
192.168.50.11,23.105.12.158,58858,443,6,,0
192.168.50.11,142.250.68.35,55888,80,6,504f5354202f77723220485454502f312e310d0a486f73743a206f2e706b692e676f6f670d0a557365722d4167656e743a204d6f7a696c6c612f352e3020285831313b205562756e74753b204c696e7578207838365f36343b2072763a3133342e3029204765636b6f2f32303130303130312046697265666f782f3133342e30,0
142.250.72.168,192.168.50.11,443,56699,17,47bd495cb54e7eec5c670744cc0eb58afaa4e7d9d20b1c5767055ec16c16f8c8c505b5926d9533db99fdb036aea46cdfc7bb3532ea8980973ba6efd003e8c7fbbeb3bca016f8dde49a51d27a71ce2d82b1705ab0f1bc8bed809b61cc498a50deba43d4c62f4b4e1ea0b1cae5d5f8513cba19259e1edb3216ef084a17a106c375,0
23.55.219.177,192.168.50.11,80,37932,6,485454502f312e3120323030204f4b0d0a436f6e74656e742d547970653a206170706c69636174696f6e2f6f6373702d726573706f6e73650d0a436f6e74656e742d4c656e6774683a203437310d0a43616368652d436f6e74726f6c3a206d61782d6167653d353533310d0a457870697265733a205765642c203134204d6179,0
74.214.196.131,192.168.50.11,443,41528,6,,0
192.168.50.11,3.163.125.129,33204,443,6,160301076c010007680303f27d24451f7b0c1c30a8fca09b6e3a29ac03f7f09a8b286ab9e350636ca7927c204cc9ed3251ccd8f424ccc8680371abd480837a6a048fb721dabd0d70dc8315910022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f0035010006fd0000001d001b000018756b2d,0
192.168.50.11,142.250.189.3,59906,443,6,1703030022cff03e77999568b6c8a3eb4e30c96e5017e8e6d5154c7677abb80c5f7ca547ed9c94,0
192.168.50.11,35.212.212.222,36418,443,6,,0
184.29.57.182,192.168.50.11,80,50102,6,,0
192.168.50.11,34.120.208.123,35582,443,6,170303045035f2b8482d71a51154778bf4bc9f0945fce39a6010b61411fd9bdf519e642142e00f72fde28440fa719ba33b81a22575cd037077352b6596b591ffa5e90392a10725e5da023fc6fa4627175166ab48ec598f34ee94b8b8887b917a8c3eb2390e8b761b99488847af639262c6ba4ee306653ecc91e6a96e91a256bf,0
172.217.14.110,192.168.50.11,443,34982,6,1703030573d4f25bae9db7cbec9c254e87b83e9d6d647f8954fed0958a9d2189ce1e0e378735357880264a97e6718b958c3a4f5a9b36d587627171bfb41b09a5f1dea9174628818b35d99d8e8ae155fa7545286586cfa730d843cefeeb1cb72395331cb710152d6c5f4d20ac53800a8c5f33c15f0413501b432194827e4057bb,0
172.64.41.4,192.168.50.11,443,58404,6,,0
151.101.2.114,192.168.50.11,443,57057,17,e500000001036fb42111a10e8f0e8eee0716075d5710e71713f08340174df40f610f505c8f1a206611402a8e9d1ad1d9930ac340,0
192.168.50.11,172.64.41.4,40972,443,6,,0
67.202.105.31,192.168.50.11,443,54274,6,170303004a6023c173df0b4ff53c58764a66d9c5660ea19e25a09d6dd118496a5ce73536849998f55359264d0e84dda4ed8a98872d26538ea017ceddfdb0e9138ce9b9bd3bf625d4adc440061a2c8c,0
192.168.50.11,172.64.41.4,44258,443,6,,0
173.194.12.135,192.168.50.11,443,54889,17,5e36addf188e31e2b830df1b6023ff8a73421c15d9737c2445e149310dfe8a24fb1d0e64a87a0ca192ecb39410952dcd37d8223c67c149060d9630bf4eb86f986acbd9f9cb21a431ade126a7431528b9e949846943d331c5e2e1232be86271cc5e7b5d270eb62be0e272e38f2f564c3ca0df63d083dd5cd32236e8fe9fb564ab,0
199.250.160.129,192.168.50.11,443,42914,6,,0
192.168.50.11,192.168.50.1,52407,53,17,4ac6010000010000000000010473796e630861646b65726e656c03636f6d000001000100002905c0000000000000,0
192.168.50.11,34.254.38.136,58430,443,6,,0
209.73.190.12,192.168.50.11,443,36742,6,,0
192.168.50.11,142.250.72.168,43802,443,6,1703030057a36780788982d187137858281451668bce7c4425feffad21208071fe6d21295ec1198980146de3166d1f9a1245cc2815b7153c496f090356852b1a1b424249e7a99f42c5828572792eb7b1f3f5144cef916c26604f4117,0
185.184.8.90,192.168.50.11,443,34746,6,000000000000,0
192.168.50.11,172.64.41.4,44258,443,6,,0
34.193.171.116,192.168.50.11,443,59128,6,170303035a896aeccd0aecffb2bb856bb8d279b49975b34c622c66fa7a8837d3bb3456e1b85c2e2567f74834b52dba1ac44bc64150819769a39137fbf9bf640f277f8c24a0467a9cf6381d7c6f2b221f529d9b1e46c2469fd16674ac2fcd47aa4aee8b2205648c6ac842577bb2e6aca76f5e529a60bec1fe432728d8dc29d683,0
172.64.41.4,192.168.50.11,443,55472,6,170303001e95d18bc4d0ef4ce91e3b2e5ca57a46be91a9e9a7d68e110f2fcbee22397d,0
151.101.196.157,192.168.50.11,443,50484,6,,0
172.67.69.191,192.168.50.11,443,57130,6,1703030298fa894c11c434853d16c0a82e0185c97ec4f6275c27d5035c97a5104f57c421753ca09cb8af3aa8e49e896d83ff1d37d9afa668f3b6927ba57f9b4daf9769414450dd1960487182fd6f42ee4473e67bf49e7f4d93d25a7c640d87ed388d6ed6911ea2bf809f4dc17dd5c520c3be85ef643a54c03761b1b62133dc7a,0
192.168.50.11,172.67.38.106,40640,443,6,160301076401000760030343ae2b273dfd979c0deaba2effc9b43c10059ffe8d7fb9493988b1fc9e48620e209d4b769ddad76e0a1701bbe9e8b165a1b1b65553e05f18619a22d3cf6db517250022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f0035010006f500000015001300001063646e,0
192.168.50.11,172.64.41.4,40972,443,6,170303009aa443f7897632e9b2e6b614e1ba38c7b2a53ce520441277811f8bafb0039252f990c1d474a882ee8fb81550fdf09a1a2785552298357633ed57cb91c7a4222d42ce7a6c3d428dc30109966e007b08bda26bdafcfcdb2177b900424c63c7543224dd6fd53e85f24e6227f08e666dec91e11d1c6859a8ab9bb988b3c8,0
188.40.16.220,192.168.50.11,443,57240,6,000000000000,0
20.49.104.19,192.168.50.11,443,37474,6,a27c915b8f22eafc07a2544c3156b832caec7a30b7e552b5074a83451c54ece52aa8337b6112718647c033098db78bc5b591a9e3e059a85857e7404239c9d24baf516855c8ae764fa2d70fdf9eb21144b15f5fcce55252d97ecd547e6fa711e64d58173f9d6773270a9c94661a90910b66505a15fe09064b06c2eb668b002439,0
192.168.50.11,172.66.42.247,43024,443,6,,0
192.168.50.11,172.217.14.110,34982,443,6,,0
172.66.42.247,192.168.50.11,443,43024,6,17030303e9000000000000003f52e82ffe9b4e226bc31147a52f5c2894424648f0724df097e1a245869fe9508cd6482fcddb2168b8150157669291db2c00e5e22b6857242af3e960b469e574ed98f0a99275fc426a04a28f50b3275ad727d2a9263d90baf1e4779151d418308259ef38224fdc01facdc6c8ee5a41124c4bbe26,0
18.164.173.26,192.168.50.11,443,42596,6,70d8537dcf6229428c29cca6fdb6671a88ad4e663b52a2f09a68a05db7bb303e0219af476daedecfb4089ab5d55e2192e75ce0a40de678b5b19eef989a559667607f8289821d7e9aaa4bedf5542fea5230f9ca8279fb15f707721ba5857e35486f3e848253058751ea3992cb0de9f23981bde5e4b8ceb13b7f81165a1f407b86,0
192.168.50.11,18.164.154.118,58600,443,6,,0
192.168.50.11,121.127.42.98,33772,443,6,,0
142.250.189.3,192.168.50.11,443,53726,6,cd512270cabcc39bb7292009981f4f653c90b04cb2b5172e967a84f0cf86d6e19e5059562ab5ac5b6160fd2cab8af2ff90386173cdbe60cf3d9aa9884f62747923ef1c5ff0e32067429aa0f8da0c6cc401c6de8552c9b92d7a311cc0696264571a039a5e39e62bd9a8533bb8061dcded75804d8ebcac667f57739f09f15c56dd,0
192.168.50.11,104.22.4.65,50368,443,6,16030107630100075f0303d8c43e9d2ac61954f8c05b47359dd44294f387dade32bcb3f0ceee46579e40292032f634d1fbc1da2e26e64188bd5a2e7004f77e58366824d7c79583c920befe270022130113031302c02bc02fcca9cca8c02cc030c00ac009c013c014009c009d002f0035010006f400000014001200000f61642d,0
38.71.2.199,192.168.50.11,443,40512,6,170303021b10e69b5c665803ef7f8a6a1ecc886faafb4e1c7e3458a8d68529417d063d0ba18aa7a393463f30b44a4937e2aefdc284924b6ccfe9e07b8dcea96c96f7d7eb3f692a0537b8f3042d04b08bfa52fd173c13f1005c17d62dbc26d42d265b47b113f267dc0d84acfbd53c4df51cbb922acfac8cee16311527a0986fde,0
74.121.143.240,192.168.50.11,443,44072,6,,0
192.168.50.11,18.65.25.87,33526,443,6,,0
192.168.50.11,172.64.41.4,44258,443,6,170303003382df465d0c3e7c9c111ae68bbb36f8c48c246d6c3f9644d8ec626471fc00fd5888b698bb940f729a2a4fb968fad648ab2ed76b,0
192.168.50.11,34.117.239.71,40038,443,6,,0
192.168.50.11,173.194.12.135,48494,443,6,,0
192.168.0.187,169.92.60.23,3150,59182,17,4168686868204d79204d6f757468204973204f70656e,1
35.212.192.196,192.168.50.11,443,38004,6,170303012adcf2a37babcea82be920bafce1a101d722977e94b7bff252b6d76b48bdb97287f130089fab2d02375d4d8b100a888ceea58949a81a8c4c987478a58c646d3f0167c78b81c3ffd0e6f125df3c0e834273f05171ce8814b272a915413f90d5c1e5a4173b3862cf1a45ca40776d069a301f29adf0d44ec32ec1cc494a,0
192.168.50.11,31.13.70.36,55248,443,6,,0
216.137.39.8,192.168.50.11,443,56220,6,,0
13.226.223.188,192.168.50.11,80,36274,6,,0
192.168.50.11,104.18.27.193,39170,443,6,17030300154df1e6b8483f808e58e1b82ab4ef20539b686b322c1703030035f93e9f7bf9d258773c4f1829153de69ba9cac31c13c3c07a81b2dcdace981e0d7814aaee98b554d789ffc891d75dac5e6d105cc6ea,0
172.64.41.4,192.168.50.11,443,44258,6,17030301eeca64f65a6c1b444ede4371c5085234c29a1d469c6e82174fe0e1a3794a2a687290fcc45b0f70972270f900b1b480d69953b2b96ba8fe34f02641a4c9160514adf5e48ddbae9c61260a6fd2cdd35e307fc3038ddc3fa0bf820ec83235fade271873d826ade05bcffc84f6aa14765ec3f4f022a011c2a0f1bdd4569f,0
192.168.142.208,41.16.75.70,63803,111,17,7c30302030312038362041307c,1
192.168.217.42,59.209.255.165,19888,60670,6,7c31362030337c,1
192.168.50.11,18.65.25.7,53452,443,6,,0
64.38.119.42,192.168.50.11,443,48826,6,0603551d1f044930473045a043a041863f687474703a2f2f63726c2e7573657274727573742e636f6d2f55534552547275737452534143657274696669636174696f6e417574686f726974792e63726c307606082b06010505070101046a3068303f06082b060105050730028633687474703a2f2f6372742e75736572747275,0
192.168.50.11,18.65.25.87,33526,443,6,,0
192.168.46.175,156.26.245.9,9495,111,17,7c30302030312038362041307c,1
192.168.50.11,142.250.72.150,37880,443,6,17030300578d5b97775336c0e9de4a96558ee0927eb5bf208225deb4ef108e85cf16782ea7f1d0080db3642470d75b3703493f7cee4177a0bd41ae1cd17c59bcd5fa7bc13055a924c2c5e893fd69e3e2eb9d3d82a88a778eea40b906,0
192.168.50.11,216.137.39.101,44842,443,17,57001f0301a76230d577ee3d7b5bf45a2aaba0dd6b043670c77404c459f791ead9494ae365591d251f139a,0
192.168.9.248,139.243.12.59,20256,40817,6,5243,1
142.250.72.150,192.168.50.11,443,37880,6,1703030573e93216a765080f965ee22cf7755fddce5ad1b9715bf70085da8e932683dc8da5f2fb74bc599e8f1d6d9f9fedcadb8444de885cdde8e86fba646e3bfa8445b85cec43e0dfe56d0d4b11530d92010a8b5485adb9196ce2165aa012b3337411f81d9f6a0566d158ebad499e84534283a255080b7a7889d12a9b879755,0
192.168.50.11,172.217.14.110,50841,443,17,64fbb581fe9d32f6bc64e3ffd72d989e8f630097c9c35353f972f7063b73eff57dd0e4d6bf,0
173.194.12.135,192.168.50.11,443,36986,6,1703030013608a83836cc5ce10c9f27b9bf504009a11f5d1,0
192.168.50.11,34.120.237.76,41474,443,6,1703030022f26117ac0c859b320ab0cf777e63ca3b965f49538364013c22737876694c7cfa92ca,0
172.217.14.110,192.168.50.11,443,49346,17,4a9f9c284a86c7abd1c7066ca3291ed29fe578b08a568454d8903512229db278fbee4e810dcfc99f4f09d17a8c857ee1dc0a13f0d345deac771b6c9d0641ebfa18ee2b91db1117afc81abcff3805479124a96213ee83f9af5f8a9ff0bf84d0ebab49a8905e94105aa0eb65be393b0301c903bbdd6814d16427d5c8970d0e4dfc,0
